alert_key,cust_id,risk_rank,occupation_code,total_asset,AGE,date,tx_time,amt,sar_flag
228551,167,1,5.0,240.0,2,130,1.0,74.0,0.0
228552,4970,3,18.0,381812.0,4,130,6.0,3028246.0,0.0
228566,7291,3,9.0,0.0,3,130,0.0,336186.0,0.0
228568,1588,3,19.0,1006233.0,3,130,4.0,443351.51800000004,0.0
228569,5540,1,9.0,585.0,3,130,0.0,0.0,0.0
228575,6413,1,4.0,232511.0,2,130,4.0,8443971.71,0.0
228583,6839,1,19.0,269992.0,2,130,0.0,0.0,0.0
228584,7243,1,18.0,19133.0,4,130,1.0,50628.0,0.0
228585,7172,1,13.0,387560.0,3,130,1.0,1039731.0,0.0
228586,5324,3,5.0,999988.0,2,130,6.0,16671975.538,0.0
228590,759,3,12.0,500970.0,2,130,12.0,635436.768,0.0
228596,5243,1,12.0,87426.0,3,130,13.0,411045.65,0.0
228673,4437,1,19.0,35442.0,6,130,0.0,0.0,0.0
228676,4962,3,12.0,289118.0,3,130,115.0,14460906.0,0.0
228699,1594,1,12.0,43269.0,5,130,1.0,32668.0,0.0
228705,4814,1,19.0,18390.0,6,130,0.0,0.0,0.0
228706,1333,1,9.0,59412.0,4,130,1.0,87861.0,0.0
228708,792,3,9.0,579326.0,6,130,3.0,249034.0,0.0
228712,1181,1,12.0,242156.0,2,130,3.0,34076.0,0.0
228716,3511,1,17.0,657600.0,3,130,6.0,1227104.326,0.0
228720,7618,1,15.0,55233.0,2,130,0.0,0.0,0.0
228729,3607,1,19.0,7477.0,2,130,8.0,1914020.472,0.0
228732,5523,1,12.0,71189.0,3,130,0.0,379.0,0.0
228734,6278,1,9.0,8414780.0,5,130,4.0,143018.0,1.0
228737,4143,1,18.0,0.0,3,130,0.0,0.0,0.0
228739,535,1,17.0,1566531.0,3,130,2.0,203851.0,0.0
228742,287,1,19.0,2164229.0,3,130,5.0,25526.0,0.0
228745,2472,3,17.0,212341.0,3,130,1.0,51352.0,0.0
228749,1400,1,5.0,24982.0,2,130,0.0,0.0,0.0
228753,999,1,5.0,0.0,2,130,0.0,0.0,0.0
228754,1022,3,5.0,168283.0,2,130,55.0,6884501.0,0.0
228755,2529,1,18.0,90840.0,3,130,5.0,2216530.29,0.0
228759,7462,1,9.0,92729.0,3,130,0.0,7835.0,0.0
228760,4492,3,12.0,55585.0,3,130,4.0,67413.0,0.0
228761,748,1,17.0,105894.0,3,130,8.0,17963.0,0.0
228764,549,1,19.0,263538.0,3,130,1.0,159167.0,0.0
228768,3661,3,12.0,1445831.0,3,130,8.0,500152.4414,0.0
228769,7257,3,12.0,239645.0,3,130,2.0,201830.0,0.0
228776,4701,1,19.0,118533.0,2,130,1.0,539070.0,0.0
228778,1366,3,19.0,4290060.0,2,130,4.0,11595629.42,0.0
228779,4476,1,5.0,200.0,2,130,12.0,1477148.1360000002,1.0
228848,2846,1,12.0,1434.0,2,130,0.0,826919.0,0.0
228850,3616,1,4.0,21709805.0,7,130,3.0,1793861.25,0.0
228866,40,3,19.0,1527715.0,4,130,305.0,1027631.0,0.0
228872,7234,1,17.0,0.0,5,130,43.0,164811445.0,0.0
228875,2771,1,15.0,51515.0,5,130,6.0,7744695.172,0.0
228877,3284,1,17.0,0.0,6,130,0.0,617213.0,0.0
228885,4628,1,19.0,24283.0,5,130,0.0,0.0,0.0
228886,342,3,19.0,2373981.0,5,130,8.0,166146.0,0.0
228896,2943,1,1.0,105451.0,3,130,5.0,784874.824,0.0
228898,2290,1,9.0,16273.0,4,130,2.0,7204.0,0.0
228901,5921,1,12.0,0.0,4,130,0.0,0.0,0.0
228902,929,1,4.0,59163.0,4,130,0.0,0.0,0.0
228904,1057,3,17.0,309322.0,2,130,7.0,5587572.334,0.0
228907,5714,1,19.0,104071.0,3,130,0.0,0.0,0.0
228909,540,1,9.0,153122.0,3,130,7.0,178449.0,0.0
228911,3461,3,14.0,519760.0,3,130,14.0,1014726.0,0.0
228914,4195,1,19.0,9767.0,3,130,5.0,1045029.0,0.0
228915,4509,3,13.0,12272.0,3,130,5.0,29872.0,0.0
228918,272,1,12.0,189097.0,3,130,4.0,1105541.0,0.0
228920,3136,2,18.0,3355.0,3,130,3.0,1102.821,0.0
228921,3685,1,13.0,417392.0,2,130,2.0,14605.0,0.0
228922,3472,1,19.0,50794.0,2,130,0.0,12028.0,0.0
228923,2028,3,11.0,22750.0,2,130,3.0,272580.0,0.0
228925,724,3,16.0,2325769.0,4,130,19.0,3967160.0,0.0
228928,6906,1,19.0,24124.0,3,130,0.0,0.0,0.0
228934,2638,3,13.0,841492.0,3,130,8.0,29234.0,0.0
228938,2779,1,12.0,88041.0,2,130,0.0,30125.0,0.0
228940,5482,3,5.0,254519.0,2,130,5.0,1674.734,0.0
229014,1438,3,19.0,912251.0,5,130,4.0,563130.042,0.0
229015,2801,3,12.0,54048.0,6,130,10.0,6529589.552,0.0
229016,6142,1,9.0,1524717.0,4,130,8.0,1348977.0,0.0
229017,3043,1,9.0,4279709.0,5,130,3.0,11711.0,0.0
229018,2806,1,19.0,303.0,4,130,0.0,0.0,0.0
229020,96,1,11.0,424064.0,6,130,0.0,0.0,0.0
229021,4564,1,17.0,827236.0,4,130,1.0,1465.0,0.0
229022,622,1,9.0,347831.0,5,130,0.0,0.0,0.0
229025,3592,1,18.0,7666270.0,4,130,0.0,0.0,0.0
229027,3408,1,19.0,8848.0,4,130,0.0,544642.0,0.0
229036,1971,1,17.0,531230.0,6,130,0.0,524.0,0.0
229038,3954,1,12.0,141666.0,4,130,8.0,5088841.0,0.0
229039,5144,3,19.0,7894.0,6,130,7.0,569347.0,0.0
229048,2592,1,12.0,6319.0,2,130,3.0,8044015.720000001,0.0
229055,5789,1,5.0,0.0,3,130,0.0,0.0,0.0
229056,6316,3,17.0,899969.0,4,130,1.0,82.0,0.0
229058,2442,3,19.0,495846.0,3,130,1.0,10061.0,0.0
229059,2448,1,14.0,198535.0,3,130,2.0,12995.0,0.0
229062,2071,3,19.0,151053.0,3,130,8.0,32598148.342,0.0
229066,7432,3,19.0,192811.0,2,130,1.0,1031.0,0.0
229068,3782,3,17.0,6698.0,2,130,5.0,1110154.23,0.0
229071,4454,1,19.0,1738891.0,2,130,7.0,53358.0,0.0
229073,5395,3,13.0,131989.0,2,130,0.0,0.0,0.0
229074,6055,1,4.0,5225273.0,3,130,3.0,1012370.0,0.0
229075,5350,1,12.0,1099500.0,3,130,7.0,257290.0,0.0
229076,6783,2,19.0,15890.0,3,130,3.0,216590.0,0.0
229108,3885,3,12.0,134821.0,4,130,5.0,908787.0,0.0
229184,4962,3,12.0,289118.0,3,131,142.0,4168028.0,0.0
229207,1594,1,12.0,43269.0,5,131,2.0,60617.0,0.0
229209,771,1,12.0,7290.0,5,131,0.0,553.0,0.0
229212,480,3,15.0,560252.0,4,131,6.0,97030849.646,0.0
229218,1181,1,12.0,242156.0,2,131,2.0,47662.0,0.0
229219,3225,1,9.0,10129461.0,4,131,2.0,22812.809999999998,0.0
229224,3511,1,17.0,657600.0,3,131,8.0,105755.496,0.0
229230,1307,3,12.0,0.0,3,131,0.0,0.0,0.0
229231,5920,1,15.0,91680.0,4,131,4.0,42879.0,0.0
229232,5251,1,12.0,95996.0,3,131,4.0,317812.302,0.0
229235,5102,1,19.0,18642.0,4,131,0.0,0.0,0.0
229236,1819,3,12.0,205844.0,2,131,1.0,3969.0,0.0
229239,535,1,17.0,1566531.0,3,131,0.0,257874.0,0.0
229254,2529,1,18.0,90840.0,3,131,5.0,3177957.218,0.0
229258,7462,1,9.0,92729.0,3,131,0.0,1996.0,0.0
229259,4492,3,12.0,55585.0,3,131,0.0,1441.0,0.0
229260,7498,1,12.0,2079.0,4,131,2.0,406651.0,0.0
229261,748,1,17.0,105894.0,3,131,2.0,1356.0,0.0
229263,1353,1,18.0,47831.0,3,131,1.0,156049.0,0.0
229267,3661,3,12.0,1445831.0,3,131,7.0,70586.7892,0.0
229275,4701,1,19.0,118533.0,2,131,1.0,576706.0,0.0
229279,1366,3,19.0,4290060.0,2,131,4.0,5917182.976000001,0.0
229358,6907,1,19.0,2213210.0,9,131,7.0,114914.0,0.0
229359,2846,1,12.0,1434.0,2,131,0.0,0.0,0.0
229360,7479,3,12.0,392296.0,6,131,5.0,500669.0,0.0
229362,3616,1,4.0,21709805.0,7,131,5.0,545550.298,0.0
229363,5725,1,9.0,2922120.0,7,131,6.0,691595.9920000001,0.0
229379,40,3,19.0,1527715.0,4,131,325.0,1277242.0,0.0
229385,2411,1,19.0,20414.0,5,131,0.0,0.0,0.0
229389,3284,1,17.0,0.0,6,131,0.0,3825.0,0.0
229393,328,3,17.0,66373.0,4,131,7.0,0.0,0.0
229397,3750,3,12.0,1483970.0,4,131,7.0,163408.0,0.0
229401,4133,1,18.0,607436.0,3,131,1.0,41806.0,0.0
229406,2290,1,9.0,16273.0,4,131,0.0,0.0,0.0
229410,1057,3,17.0,309322.0,2,131,8.0,1583810.5,0.0
229411,540,1,9.0,153122.0,3,131,9.0,155168.0,0.0
229412,1042,1,4.0,554620.0,4,131,10.0,43966965.791,0.0
229415,4195,1,19.0,9767.0,3,131,1.0,30743.0,0.0
229418,272,1,12.0,189097.0,3,131,3.0,381354.0,0.0
229419,6682,1,19.0,228298.0,3,131,4.0,396457.0,1.0
229424,3685,1,13.0,417392.0,2,131,0.0,0.0,0.0
229426,3472,1,19.0,50794.0,2,131,0.0,31829.0,0.0
229427,5340,1,18.0,0.0,4,131,2.0,3096.0,0.0
229430,6906,1,19.0,24124.0,3,131,0.0,0.0,0.0
229438,5482,3,5.0,254519.0,2,131,5.0,442.0,0.0
229440,5,3,5.0,2051727.0,2,131,6.0,1081603.1199999999,0.0
229512,7270,1,19.0,1012320.0,7,131,0.0,0.0,0.0
229533,2801,3,12.0,54048.0,6,131,5.0,1161796.0,0.0
229534,2806,1,19.0,303.0,4,131,0.0,265878.0,0.0
229535,96,1,11.0,424064.0,6,131,0.0,0.0,0.0
229538,4564,1,17.0,827236.0,4,131,3.0,36369.0,0.0
229541,3408,1,19.0,8848.0,4,131,0.0,0.0,0.0
229551,5529,1,12.0,1153964.0,5,131,12.0,542887.0,0.0
229554,5144,3,19.0,7894.0,6,131,11.0,839307.0,0.0
229557,5542,1,19.0,1407.0,4,131,0.0,12462.0,0.0
229571,2749,3,5.0,210324.0,2,131,5.0,475768.945,0.0
229572,5789,1,5.0,0.0,3,131,0.0,0.0,0.0
229574,6316,3,17.0,899969.0,4,131,3.0,27202.0,0.0
229575,2448,1,14.0,198535.0,3,131,4.0,143491.0,0.0
229578,2071,3,19.0,151053.0,3,131,10.0,62545765.434,0.0
229580,7432,3,19.0,192811.0,2,131,1.0,464.0,0.0
229581,3782,3,17.0,6698.0,2,131,1.0,863273.25,0.0
229584,4556,1,19.0,11238.0,2,131,4.0,692998.0,0.0
229587,6055,1,4.0,5225273.0,3,131,0.0,0.0,0.0
229588,5350,1,12.0,1099500.0,3,131,12.0,1391917.0,0.0
229589,6783,2,19.0,15890.0,3,131,1.0,227684.0,0.0
229626,3885,3,12.0,134821.0,4,131,5.0,286198.0,0.0
229642,6094,1,12.0,2804500.0,6,131,2.0,7019.0,0.0
229678,4635,1,19.0,1330.0,5,131,0.0,0.0,0.0
229683,1898,3,8.0,333986.0,4,131,6.0,9238757.954,0.0
229691,7637,3,12.0,9155.0,4,131,6.0,33292446.616,0.0
229696,4695,1,9.0,16896743.0,5,131,0.0,0.0,0.0
229697,1179,3,19.0,273156.0,5,131,8.0,17954.0,0.0
229698,2802,1,12.0,4002.0,4,131,0.0,840.0,0.0
229705,7364,1,4.0,9006.0,3,131,1.0,209.0,0.0
229728,312,1,13.0,974668.0,2,131,9.0,218083.0,1.0
229729,5261,1,12.0,469408.0,2,131,1.0,70353.0,0.0
229738,7291,3,9.0,0.0,3,131,0.0,97916.0,0.0
229740,1588,3,19.0,1006233.0,3,131,4.0,650612.8439999999,0.0
229741,314,3,17.0,1001745.0,3,131,12.0,571835.0,0.0
229747,6413,1,4.0,232511.0,2,131,7.0,5263092.62,0.0
229755,4460,3,12.0,787606.0,4,131,7.0,1405804.0,0.0
229761,5994,2,14.0,40064.0,2,131,1.0,33313.0,0.0
229764,6342,1,19.0,828847.0,3,131,2.0,3076706.0,0.0
229766,434,1,19.0,32766.0,3,131,2.0,40167.0,1.0
229770,5243,1,12.0,87426.0,3,131,1.0,145031.76,0.0
229771,7231,1,12.0,10552.0,2,131,2.0,517.0,0.0
229859,4498,3,17.0,18440.0,3,132,9.0,11405811.76,0.0
229860,2846,1,12.0,1434.0,2,132,0.0,15776.0,0.0
229861,7479,3,12.0,392296.0,6,132,9.0,1117426.0,0.0
229864,3616,1,4.0,21709805.0,7,132,3.0,90777.125,0.0
229880,40,3,19.0,1527715.0,4,132,385.0,1454619.0,0.0
229887,812,1,17.0,566829.0,4,132,3.0,226209.0,0.0
229888,6219,1,19.0,1657585.0,5,132,15.0,1298039.0,0.0
229889,2771,1,15.0,51515.0,5,132,5.0,79706559.762,0.0
229893,328,3,17.0,66373.0,4,132,4.0,0.0,0.0
229904,4195,1,19.0,9767.0,3,132,4.0,2404959.75,0.0
229905,272,1,12.0,189097.0,3,132,2.0,1103934.0,0.0
229907,3685,1,13.0,417392.0,2,132,0.0,12314.0,0.0
229908,2607,1,17.0,94795.0,2,132,2.0,4204.0,0.0
229917,5,3,5.0,2051727.0,2,132,4.0,4095.9886,0.0
229974,1257,1,19.0,1190612.0,4,132,2.0,29143.245000000003,0.0
229993,4962,3,12.0,289118.0,3,132,169.0,52538577.0,0.0
229997,2991,1,17.0,2894161.0,6,132,6.0,2197124.44,0.0
230022,1594,1,12.0,43269.0,5,132,0.0,0.0,0.0
230030,6152,1,9.0,12923.0,5,132,1.0,384.0,0.0
230032,792,3,9.0,579326.0,6,132,3.0,89666.0,0.0
230037,1181,1,12.0,242156.0,2,132,2.0,145505.0,0.0
230038,3225,1,9.0,10129461.0,4,132,2.0,6102957.32,0.0
230043,3511,1,17.0,657600.0,3,132,5.0,787939.144,0.0
230047,1307,3,12.0,0.0,3,132,0.0,0.0,0.0
230049,3607,1,19.0,7477.0,2,132,10.0,58436017.064,0.0
230052,2571,2,9.0,203.0,3,132,0.0,0.0,0.0
230053,4143,1,18.0,0.0,3,132,0.0,0.0,0.0
230054,535,1,17.0,1566531.0,3,132,0.0,224588.0,0.0
230059,3479,3,9.0,55480.0,3,132,1.0,20613.0,0.0
230065,2529,1,18.0,90840.0,3,132,5.0,3318635.492,0.0
230068,4492,3,12.0,55585.0,3,132,0.0,0.0,0.0
230070,1353,1,18.0,47831.0,3,132,4.0,2068820.0,0.0
230071,3811,3,17.0,867340.0,3,132,13.0,3078843.01,0.0
230082,4701,1,19.0,118533.0,2,132,0.0,3365.0,0.0
230085,386,1,9.0,950878.0,4,132,15.0,15438.0,0.0
230086,1366,3,19.0,4290060.0,2,132,6.0,26302171.057,0.0
230181,1898,3,8.0,333986.0,4,132,6.0,18452279.014,0.0
230185,7637,3,12.0,9155.0,4,132,6.0,1318492.886,0.0
230187,4653,1,13.0,114737.0,5,132,4.0,43187.450000000004,0.0
230189,5136,1,19.0,2364454.0,4,132,12.0,419600.01175,0.0
230194,2183,1,19.0,458267.0,4,132,5.0,1630701.0,0.0
230196,2802,1,12.0,4002.0,4,132,0.0,600.0,0.0
230198,7364,1,4.0,9006.0,3,132,0.0,0.0,0.0
230199,5735,1,0.0,0.0,4,132,0.0,516.0,0.0
230200,4970,3,18.0,381812.0,4,132,5.0,344512.0,0.0
230203,2595,1,12.0,26793.0,3,132,0.0,0.0,0.0
230204,6098,1,13.0,24154.0,3,132,5.0,6619673.0,0.0
230207,7291,3,9.0,0.0,3,132,0.0,95521.0,0.0
230209,1588,3,19.0,1006233.0,3,132,3.0,1056403.1940000001,0.0
230214,6413,1,4.0,232511.0,2,132,3.0,58045.0,0.0
230221,6839,1,19.0,269992.0,2,132,0.0,0.0,0.0
230295,7270,1,19.0,1012320.0,7,132,0.0,0.0,0.0
230307,2801,3,12.0,54048.0,6,132,5.0,3305077.17,0.0
230310,1720,3,12.0,1104008.0,5,132,2.0,186187.0,0.0
230313,3408,1,19.0,8848.0,4,132,0.0,51395.0,0.0
230324,6549,3,12.0,17714.0,5,132,6.0,1612551.0,0.0
230327,3954,1,12.0,141666.0,4,132,7.0,1052747.0,0.0
230328,5542,1,19.0,1407.0,4,132,0.0,337.0,0.0
230331,958,3,12.0,3377856.0,4,132,5.0,792071.0,0.0
230335,4829,1,19.0,0.0,2,132,0.0,0.0,0.0
230339,2448,1,14.0,198535.0,3,132,6.0,364888.0,0.0
230342,2071,3,19.0,151053.0,3,132,6.0,4758370.732,0.0
230343,4605,3,17.0,201598.0,2,132,40.0,4311628.0,0.0
230345,3782,3,17.0,6698.0,2,132,2.0,67486.38,0.0
230349,5350,1,12.0,1099500.0,3,132,19.0,636953.0,0.0
230437,7479,3,12.0,392296.0,6,133,6.0,264272.0,0.0
230440,3616,1,4.0,21709805.0,7,133,3.0,129580.14000000001,0.0
230454,40,3,19.0,1527715.0,4,133,363.0,1512242.0,0.0
230457,6889,1,12.0,68714.0,4,133,7.0,4991505.284,0.0
230459,2771,1,15.0,51515.0,5,133,5.0,2162993.83,0.0
230464,328,3,17.0,66373.0,4,133,7.0,0.0,0.0
230466,342,3,19.0,2373981.0,5,133,16.0,253468.0,0.0
230476,1057,3,17.0,309322.0,2,133,7.0,54919652.26,0.0
230478,3461,3,14.0,519760.0,3,133,2.0,235436.0,0.0
230479,1042,1,4.0,554620.0,4,133,11.0,28196292.294,0.0
230482,4195,1,19.0,9767.0,3,133,1.0,110.0,0.0
230483,4301,3,12.0,1285460.0,3,133,3.0,360913.0,0.0
230484,272,1,12.0,189097.0,3,133,0.0,1868.0,0.0
230485,3685,1,13.0,417392.0,2,133,0.0,0.0,0.0
230489,3472,1,19.0,50794.0,2,133,0.0,14652.0,0.0
230490,724,3,16.0,2325769.0,4,133,30.0,2369959.0,0.0
230500,2779,1,12.0,88041.0,2,133,2.0,109729.0,0.0
230504,5,3,5.0,2051727.0,2,133,8.0,540182.9909999999,0.0
230569,4777,1,19.0,57.0,3,133,25.0,47028.0,0.0
230588,1898,3,8.0,333986.0,4,133,7.0,21500772.964,0.0
230591,7637,3,12.0,9155.0,4,133,6.0,1328831.666,0.0
230598,1179,3,19.0,273156.0,5,133,7.0,8357.0,0.0
230599,2183,1,19.0,458267.0,4,133,0.0,3392.0,0.0
230600,2802,1,12.0,4002.0,4,133,0.0,410.0,0.0
230602,4281,3,17.0,505.0,5,133,6.0,4913065.010000001,0.0
230604,7364,1,4.0,9006.0,3,133,0.0,0.0,0.0
230609,2595,1,12.0,26793.0,3,133,0.0,30.0,0.0
230610,6098,1,13.0,24154.0,3,133,3.0,179809.0,0.0
230614,7291,3,9.0,0.0,3,133,0.0,0.0,0.0
230617,1588,3,19.0,1006233.0,3,133,6.0,1190676.998,0.0
230622,6413,1,4.0,232511.0,2,133,2.0,55336620.78000001,0.0
230627,3242,1,0.0,0.0,2,133,0.0,0.0,0.0
230629,6839,1,19.0,269992.0,2,133,0.0,0.0,0.0
230630,4460,3,12.0,787606.0,4,133,4.0,120176.0,0.0
230631,5324,3,5.0,999988.0,2,133,4.0,1766309.67,0.0
230637,759,3,12.0,500970.0,2,133,9.0,2977658.8639999996,0.0
230638,7271,1,19.0,110454.0,3,133,5.0,4179281.8,1.0
230701,1723,2,0.0,0.0,2,133,0.0,0.0,0.0
230707,4962,3,12.0,289118.0,3,133,199.0,11476229.0,0.0
230730,480,3,15.0,560252.0,4,133,5.0,95810559.27600001,0.0
230742,3511,1,17.0,657600.0,3,133,6.0,388927.128,0.0
230747,7690,1,5.0,21302.0,2,133,8.0,2412167.5130000003,0.0
230751,535,1,17.0,1566531.0,3,133,2.0,99970.0,0.0
230753,3479,3,9.0,55480.0,3,133,1.0,5153.0,0.0
230754,2472,3,17.0,212341.0,3,133,1.0,4211.0,0.0
230764,2529,1,18.0,90840.0,3,133,5.0,914603.588,0.0
230767,4492,3,12.0,55585.0,3,133,3.0,91180.0,0.0
230777,4701,1,19.0,118533.0,2,133,2.0,405576.0,0.0
230780,1366,3,19.0,4290060.0,2,133,8.0,10910238.536700001,0.0
230826,5159,1,5.0,67866.0,2,133,1.0,2274.0,0.0
230871,2801,3,12.0,54048.0,6,133,6.0,35693063.234,0.0
230872,5832,1,19.0,0.0,5,133,12.0,785821.0,0.0
230873,6391,2,19.0,760630.0,5,133,5.0,4311728.125,0.0
230879,3408,1,19.0,8848.0,4,133,0.0,105555.0,0.0
230891,5144,3,19.0,7894.0,6,133,9.0,498366.0,0.0
230896,4751,1,0.0,0.0,4,133,0.0,0.0,0.0
230899,2592,1,12.0,6319.0,2,133,0.0,0.0,0.0
230907,2448,1,14.0,198535.0,3,133,2.0,30564.0,0.0
230909,2071,3,19.0,151053.0,3,133,8.0,5394412.3440000005,0.0
230910,4605,3,17.0,201598.0,2,133,143.0,14833377.0,0.0
230912,3782,3,17.0,6698.0,2,133,3.0,4568430.45,0.0
230915,513,1,17.0,223276.0,3,133,10.0,3293548.0,0.0
230948,3885,3,12.0,134821.0,4,133,3.0,99225.0,0.0
231049,4962,3,12.0,289118.0,3,134,179.0,57884157.0,0.0
231055,2991,1,17.0,2894161.0,6,134,6.0,2953761.725,0.0
231059,6003,1,19.0,3831301.0,7,134,4.0,13.0,0.0
231082,1505,1,19.0,3031337.0,5,134,14.0,1445152.0,0.0
231084,5445,1,19.0,6058773.0,5,134,2.0,61759.0,0.0
231085,480,3,15.0,560252.0,4,134,5.0,34350109.43,0.0
231093,1181,1,12.0,242156.0,2,134,1.0,9691.0,0.0
231098,3511,1,17.0,657600.0,3,134,7.0,81275.212,0.0
231103,5251,1,12.0,95996.0,3,134,5.0,212097.948,0.0
231107,3607,1,19.0,7477.0,2,134,10.0,3294843.9299999997,0.0
231108,7690,1,5.0,21302.0,2,134,6.0,252437.66199999998,0.0
231110,1819,3,12.0,205844.0,2,134,2.0,126289.0,0.0
231112,7566,1,17.0,112764.0,4,134,10.0,1409882.0,0.0
231115,535,1,17.0,1566531.0,3,134,0.0,147010.0,0.0
231126,2529,1,18.0,90840.0,3,134,5.0,9070916.775999999,0.0
231129,4492,3,12.0,55585.0,3,134,1.0,68862.0,0.0
231135,7257,3,12.0,239645.0,3,134,3.0,67942.0,0.0
231138,4701,1,19.0,118533.0,2,134,1.0,798776.0,0.0
231245,2771,1,15.0,51515.0,5,134,5.0,3356822.264,0.0
231252,7212,3,18.0,2626615.0,4,134,6.0,62761.0,0.0
231262,1138,1,19.0,1047304.0,4,134,1.0,5219.0,0.0
231267,1057,3,17.0,309322.0,2,134,9.0,1015024.38,0.0
231269,1042,1,4.0,554620.0,4,134,9.0,46595798.58,0.0
231273,272,1,12.0,189097.0,3,134,3.0,1594996.0,0.0
231278,3472,1,19.0,50794.0,2,134,1.0,16685.0,0.0
231281,724,3,16.0,2325769.0,4,134,22.0,3104443.0,0.0
231289,3267,1,18.0,1510849.0,3,134,7.0,40671989.08,0.0
231291,2779,1,12.0,88041.0,2,134,2.0,118020.0,0.0
231366,5766,1,17.0,10406041.0,6,134,1.0,1200.0,0.0
231397,7622,1,17.0,897412.0,5,134,1.0,2064.0,0.0
231398,1898,3,8.0,333986.0,4,134,6.0,9143076.116,0.0
231401,2579,1,19.0,12139.0,5,134,0.0,0.0,0.0
231403,7637,3,12.0,9155.0,4,134,7.0,796603.206,0.0
231410,5506,1,17.0,972812.0,5,134,0.0,1792.0,0.0
231411,4695,1,9.0,16896743.0,5,134,1.0,6754.0,0.0
231413,4235,3,9.0,125894.0,4,134,7.0,3528437.0,0.0
231415,1179,3,19.0,273156.0,5,134,19.0,25582.0,0.0
231417,4281,3,17.0,505.0,5,134,9.0,1030897.2299999999,0.0
231418,5261,1,12.0,469408.0,2,134,4.0,169307.0,0.0
231419,6051,1,19.0,125559.0,4,134,12.0,8426607.0,1.0
231425,4511,1,12.0,322059.0,3,134,2.0,25424.0,0.0
231428,7291,3,9.0,0.0,3,134,0.0,347315.0,0.0
231430,1588,3,19.0,1006233.0,3,134,11.0,1449525.128,0.0
231432,4783,1,17.0,43983.0,2,134,1.0,25982.0,0.0
231439,6413,1,4.0,232511.0,2,134,5.0,4474564.105,0.0
231446,6839,1,19.0,269992.0,2,134,0.0,0.0,0.0
231449,5324,3,5.0,999988.0,2,134,4.0,3789874.4059999995,0.0
231455,6479,1,9.0,196002.0,3,134,5.0,27128.345999999998,1.0
231459,7476,2,17.0,356293.0,2,134,4.0,305248.0,0.0
231538,6805,1,9.0,1926.0,7,134,1.0,26190.0,0.0
231562,2801,3,12.0,54048.0,6,134,6.0,343998.15,0.0
231564,5832,1,19.0,0.0,5,134,12.0,594397.0,0.0
231567,1339,3,19.0,102788.0,5,134,1.0,80569.0,0.0
231586,997,1,19.0,107881.0,2,134,1.0,203577.0,0.0
231588,4121,2,11.0,9979.0,5,134,9.0,86850.0,0.0
231590,5144,3,19.0,7894.0,6,134,10.0,428398.0,0.0
231597,2592,1,12.0,6319.0,2,134,1.0,4045432.98,0.0
231601,6368,1,12.0,4031427.0,3,134,1.0,83502.0,0.0
231602,4516,1,11.0,2132981.0,4,134,3.0,8184.0,0.0
231608,2448,1,14.0,198535.0,3,134,4.0,43700.0,0.0
231611,5893,1,19.0,0.0,4,134,0.0,0.0,0.0
231612,2071,3,19.0,151053.0,3,134,6.0,33033260.740000002,0.0
231620,6487,1,9.0,3754827.0,3,134,2.0,467989.0,0.0
231725,7479,3,12.0,392296.0,6,137,0.0,0.0,0.0
231726,6597,1,12.0,531239.0,6,137,2.0,16600.0,0.0
231754,2771,1,15.0,51515.0,5,137,6.0,14751441.645000001,0.0
231759,7212,3,18.0,2626615.0,4,137,2.0,10454.0,0.0
231763,1036,3,15.0,257632.0,6,137,9.0,12282986.455,0.0
231779,1057,3,17.0,309322.0,2,137,13.0,3095012.66,0.0
231783,5724,3,19.0,1910803.0,4,137,8.0,160202.91199999998,0.0
231784,3461,3,14.0,519760.0,3,137,6.0,44272.0,0.0
231786,1042,1,4.0,554620.0,4,137,9.0,43573629.845,0.0
231793,3685,1,13.0,417392.0,2,137,2.0,168.0,0.0
231794,3472,1,19.0,50794.0,2,137,0.0,30838.0,0.0
231795,1225,1,17.0,220225.0,2,137,1.0,674.0,0.0
231798,724,3,16.0,2325769.0,4,137,12.0,263090.0,0.0
231800,6906,1,19.0,24124.0,3,137,0.0,139896.0,0.0
231808,2779,1,12.0,88041.0,2,137,2.0,70881.0,0.0
231840,1570,3,9.0,14831784.0,7,137,6.0,4644.0,0.0
231870,1594,1,12.0,43269.0,5,137,2.0,18064.0,0.0
231874,6021,1,14.0,10648.0,4,137,1.0,2220.0,0.0
231877,1358,3,12.0,588862.0,4,137,6.0,14882.0,0.0
231878,4814,1,19.0,18390.0,6,137,0.0,0.0,0.0
231880,6360,3,19.0,1558859.0,4,137,3.0,23224.0,0.0
231884,4197,1,12.0,673269.0,4,137,0.0,959.0,0.0
231887,3511,1,17.0,657600.0,3,137,5.0,77186.09,0.0
231890,4716,1,9.0,225749.0,4,137,0.0,241.0,0.0
231893,3607,1,19.0,7477.0,2,137,10.0,3093470.74,0.0
231896,1819,3,12.0,205844.0,2,137,1.0,121678.0,0.0
231897,7138,1,15.0,3615.0,3,137,4.0,98105986.25999999,0.0
231902,535,1,17.0,1566531.0,3,137,0.0,217590.0,0.0
231906,3479,3,9.0,55480.0,3,137,2.0,8104.0,0.0
231916,2529,1,18.0,90840.0,3,137,8.0,71495114.3,0.0
231919,4492,3,12.0,55585.0,3,137,2.0,131069.0,0.0
231924,3661,3,12.0,1445831.0,3,137,2.0,51723.193199999994,0.0
